417798,5033,0.5,0
193544,98424,0.6,0
193544,5033,0.6,0
193546,98424,0.9,0
388108,5033,0.3,0
388108,181398,0.3,0
388108,303530,0.6,0
39952,39952,0.6,0
39952,54050,0.6,0
39952,57913,0.3,0
172562,86506,0.7,0
172562,177660,0.5,0
172562,201978,0.7,0
337444,114939,0.7,0
260645,16857,0.3,0
260645,63871,0.7,0
309287,5033,0.5,0
222249,44598,0.5,0
390700,184470,0.5,0
340528,280872,0.5,0
241712,241712,0.6,0
241712,16857,0.5,0
372786,11016,0.7,0
372786,177315,0.6,0
44598,222249,0.3,0
44598,233197,0.5,0
44598,267533,0.3,0
44598,44599,0.7,0
44599,151125,0.4,0
44599,233197,0.3,0
44599,20610,0.4,0
44599,20612,0.4,0
44599,24474,0.3,0
44599,44598,0.3,0
307783,5033,0.5,0
307785,5033,0.4,0
304714,184470,0.4,0
304714,304714,0.3,0
101451,134410,0.3,0
101451,136122,0.3,0
143948,5033,0.4,0
415828,5033,0.3,0
151125,44599,0.5,0
151125,233197,0.7,0
154203,63871,0.5,0
154203,161493,0.5,0
154203,193546,0.6,0
154203,202847,0.3,0
154203,390462,0.5,0
154203,5033,0.6,0
202847,154203,0.7,0
202847,35998,0.3,0
341092,5033,0.6,0
274022,5033,0.3,0
453226,5033,0.8,0
328306,184470,0.7,0
367218,348795,0.3,0
367218,284059,0.5,0
367218,348796,0.6,0
98424,193544,0.3,0
98424,193546,0.4,0
185977,177315,0.4,0
348795,284059,0.6,0
348795,348796,0.5,0
348795,367218,0.4,0
348796,139525,0.3,0
348796,367218,0.7,0
348796,284059,0.3,0
348796,348795,0.5,0
150656,5033,0.6,0
150656,150657,0.4,0
150656,150660,0.5,0
150656,240852,0.7,0
150656,63871,0.4,0
150657,150656,0.7,0
150657,237316,0.7,0
20610,267533,0.4,0
20610,44599,0.4,0
389251,5033,0.7,0
20612,44599,0.5,0
20612,241661,0.5,0
150660,63871,0.3,0
150660,150656,0.6,0
20615,267533,0.7,0
436361,114938,0.3,0
436361,5033,0.6,0
256146,149440,0.7,0
256146,162766,0.4,0
256146,256146,0.3,0
256146,284059,0.4,0
256146,350194,0.5,0
256146,400137,0.6,0
256146,383261,0.3,0
256146,433821,0.4,0
264853,60292,0.6,0
220821,24476,0.5,0
220821,184545,0.4,0
220821,207181,0.7,0
220821,246486,0.5,0
184471,101451,0.5,0
184471,184470,0.6,0
184471,57913,0.6,0
181398,114938,0.5,0
336024,5033,0.6,0
230556,246486,0.4,0
433821,256146,0.5,0
35998,58217,0.7,0
35998,202847,0.3,0
35998,202848,0.6,0
177315,111605,0.3,0
177315,184470,0.4,0
177315,185977,0.4,0
331430,243638,0.5,0
424110,5033,0.5,0
278193,5033,0.6,0
278193,98424,0.3,0
336563,336563,0.5,0
336563,5033,0.7,0
109237,86506,0.5,0
161465,161466,0.6,0
161466,161465,0.5,0
161466,60285,0.3,0
167619,54050,0.3,0
384203,114938,0.5,0
240852,150656,0.5,0
161493,24443,0.4,0
161493,63871,0.6,0
161493,154203,0.7,0
161493,162766,0.4,0
161493,243638,0.3,0
161493,272856,0.3,0
246486,230556,0.7,0
303836,427909,0.7,0
184545,114939,0.4,0
184545,167213,0.5,0
133857,58217,0.8,0
133857,5033,0.6,0
396003,237316,0.4,0
4834,10524,0.4,0
4834,193251,0.6,0
193251,4834,0.5,0
233197,24474,0.5,0
233197,44598,0.6,0
233197,44599,0.3,0
233197,145665,0.6,0
233197,151125,0.5,0
114938,272856,0.5,0
114938,24443,0.6,0
114938,63871,0.7,0
201978,172562,0.3,0
201978,86506,0.6,0
223994,154203,0.7,0
223994,202847,0.4,0
223994,5033,0.7,0
114939,184545,0.6,0
114939,184798,0.6,0
114939,337444,0.7,0
114939,24476,0.5,0
144125,5033,0.4,0
145665,233197,0.4,0
145665,44599,0.3,0
237316,150656,0.7,0
139525,150656,0.4,0
226566,5033,0.4,0
355080,136122,0.6,0
355080,191476,0.6,0
400137,256146,0.7,0
134410,101451,0.7,0
134410,177315,0.7,0
134410,241465,0.4,0
267533,20610,0.5,0
267533,20615,0.3,0
267533,44598,0.6,0
267533,5033,0.3,0
10524,241465,0.3,0
10524,24457,0.3,0
10524,4834,0.4,0
383261,63871,0.6,0
383261,256146,0.6,0
327966,63871,0.5,0
54050,167619,0.4,0
54050,39952,0.7,0
280872,134410,0.6,0
280872,340528,0.7,0
235316,235317,0.6,0
235316,60292,0.5,0
235317,235316,0.4,0
235317,243638,0.3,0
280886,207181,0.7,0
280886,223166,0.3,0
241465,134410,0.3,0
241465,10524,0.5,0
241465,69558,0.5,0
255804,35998,0.6,0
255804,5033,0.4,0
390462,5033,0.6,0
390462,154203,0.7,0
207181,280886,0.5,0
184144,177315,0.6,0
184144,184470,0.4,0
184144,252718,0.4,0
248658,223166,0.7,0
248658,223167,0.6,0
248658,5033,0.4,0
287060,5033,0.3,0
276821,63871,0.3,0
310620,114173,0.4,0
310620,150656,0.7,0
