393216,154884,0.3,0
65537,111448,0.4,0
196610,113948,0.4,0
196610,10767,0.5,0
196610,13780,0.7,0
196610,13801,0.4,0
196610,21252,0.7,0
196610,26312,0.5,0
196610,30786,0.4,0
196610,60494,0.6,0
196610,60497,0.3,0
196610,61379,0.3,0
262145,12251,0.3,0
262145,21656,0.4,0
262145,23764,0.6,0
262145,80650,0.6,0
294916,23680,0.5,0
32772,25287,0.4,0
32772,27682,0.3,0
32772,1262,0.4,0
32772,3141,0.6,0
262150,37348,0.6,0
262150,8468,0.4,0
9,4128,0.6,0
9,44557,0.3,0
163857,37620,0.6,0
393234,221582,0.5,0
393234,46527,0.5,0
262171,2360,0.3,0
262171,9481,0.7,0
262171,12971,0.7,0
262171,22734,0.6,0
262171,22803,0.4,0
262171,23680,0.7,0
262171,46526,0.6,0
426012,12251,0.3,0
426012,34094,0.7,0
426012,19908,0.7,0
426012,21656,0.7,0
426012,21749,0.5,0
426012,27635,0.6,0
131147,2507,0.7,0
426077,4063,0.5,0
32870,26762,0.6,0
32873,1271,0.6,0
32874,1237,0.7,0
32874,1262,0.6,0
32874,2396,0.4,0
32874,2635,0.6,0
131180,150018,0.5,0
131180,1727,0.4,0
131180,47102,0.7,0
426093,19908,0.7,0
196736,170191,0.4,0
196736,9481,0.3,0
327810,3303,0.4,0
327810,68596,0.6,0
149,1262,0.4,0
149,11060,0.3,0
426148,3466,0.4,0
426148,12390,0.4,0
426148,19908,0.3,0
295078,339982,0.7,0
360615,315004,0.6,0
360615,37341,0.4,0
360615,90718,0.5,0
32937,12858,0.6,0
360618,110009,0.5,0
360618,119010,0.4,0
360618,268795,0.5,0
360618,281645,0.7,0
360618,73015,0.7,0
360618,3466,0.6,0
360618,12498,0.5,0
360618,19908,0.6,0
360618,21656,0.7,0
360618,21749,0.7,0
360618,23764,0.5,0
360618,24091,0.7,0
360618,25080,0.7,0
360618,40686,0.3,0
393393,13595,0.5,0
393393,1275,0.4,0
229558,16832,0.5,0
229558,72998,0.5,0
229558,188658,0.6,0
262327,4720,0.6,0
262327,11379,0.3,0
262327,14871,0.7,0
262327,40387,0.6,0
262327,97120,0.7,0
164029,164029,0.7,0
164029,170870,0.9,0
327874,106299,0.7,0
327874,265060,0.5,0
327874,327874,0.4,0
327874,23680,0.3,0
327874,46536,0.7,0
327874,74319,0.5,0
327874,96855,0.4,0
196811,3303,0.6,0
295120,12473,0.5,0
426194,4720,0.4,0
426194,11379,0.3,0
426194,14871,0.3,0
65750,4720,0.6,0
65750,122556,0.7,0
65750,122557,0.4,0
65750,11362,0.4,0
65750,78801,0.6,0
131296,41121,0.3,0
131296,50640,0.3,0
229,239,0.4,0
229,246,0.4,0
229,1231,0.4,0
229,1696,0.3,0
229,1721,0.3,0
229,2847,0.6,0
229,2890,0.5,0
229,3121,0.6,0
229,4003,0.7,0
229,12988,0.4,0
229,23251,0.7,0
229,24362,0.3,0
229,26926,0.4,0
229,38000,0.3,0
65773,4720,0.6,0
65773,227774,0.3,0
65773,11334,0.3,0
65773,12898,0.5,0
65773,99678,0.4,0
131311,22734,0.6,0
239,229,0.4,0
239,70087,0.4,0
98546,2396,0.3,0
98546,98547,0.7,0
262386,12473,0.7,0
262386,22947,0.3,0
262386,24074,0.4,0
262386,26640,0.6,0
98547,13595,0.4,0
98547,98546,0.6,0
164084,1275,0.6,0
164084,15204,0.7,0
246,23266,0.7,0
229625,15143,0.3,0
229625,16614,0.4,0
327933,156166,0.6,0
327933,315619,0.4,0
65793,4720,0.3,0
65793,130817,0.3,0
65793,11362,0.7,0
65793,11407,0.5,0
65793,12810,0.7,0
65793,39673,0.5,0
65793,63629,0.5,0
393480,21656,0.7,0
393480,21747,0.7,0
393480,21749,0.3,0
393480,23764,0.7,0
393480,70925,0.7,0
295184,20167,0.6,0
295184,20185,0.7,0
295184,20282,0.7,0
295184,28303,0.3,0
295184,37341,0.6,0
295184,38602,0.3,0
295184,38632,0.7,0
295184,42675,0.3,0
295184,43589,0.4,0
