285184,7184,0.4,0
285184,45485,0.5,0
394757,137180,0.7,0
394757,36927,0.6,0
394757,36940,0.5,0
394757,90796,0.3,0
310280,100491,0.5,0
310280,45485,0.6,0
310281,7184,0.5,0
310282,45487,0.5,0
310282,7184,0.3,0
310283,7184,0.4,0
151564,106693,0.6,0
151564,137790,0.6,0
151564,137803,0.4,0
151564,151567,0.3,0
151564,151572,0.6,0
76296,139506,0.6,0
151052,23501,0.5,0
236560,237751,0.6,0
151567,137803,0.5,0
151567,151564,0.7,0
151567,21810,0.5,0
151567,36940,0.7,0
109585,36940,0.3,0
109585,39490,0.4,0
7184,100487,0.3,0
7184,100491,0.4,0
7184,107350,0.3,0
7184,117002,0.4,0
7184,117446,0.6,0
7184,118337,0.5,0
7184,121006,0.4,0
7184,130545,0.6,0
7184,141899,0.5,0
7184,157993,0.7,0
7184,246129,0.3,0
7184,258018,0.3,0
7184,285184,0.6,0
7184,310280,0.3,0
7184,310281,0.6,0
7184,310282,0.5,0
7184,310283,0.6,0
7184,21785,0.7,0
7184,33997,0.5,0
7184,45480,0.6,0
7184,45487,0.6,0
7184,45488,0.4,0
7184,47736,0.3,0
7184,60599,0.6,0
7184,81562,0.3,0
7184,81565,0.6,0
7184,81566,0.3,0
7184,95968,0.5,0
151572,132759,0.3,0
151572,137803,0.6,0
151572,151564,0.7,0
151572,36940,0.4,0
165397,118337,0.4,0
165397,157993,0.3,0
165397,285184,0.6,0
165397,95968,0.3,0
165397,7184,0.6,0
221720,40889,0.4,0
375837,91913,0.5,0
180766,118337,0.3,0
180766,141899,0.5,0
135712,36940,0.6,0
180768,118337,0.3,0
180768,121006,0.3,0
180768,160173,0.6,0
180768,160409,0.3,0
180768,180770,0.6,0
180768,7184,0.4,0
180768,45488,0.7,0
180768,95964,0.6,0
180770,7184,0.6,0
180770,33997,0.6,0
180770,45478,0.7,0
180770,45480,0.5,0
180770,45487,0.3,0
180770,45488,0.4,0
180770,47736,0.7,0
180770,81565,0.3,0
180770,95964,0.4,0
180770,95968,0.4,0
180770,107350,0.7,0
180770,118337,0.6,0
