131074,242357,0.7,0
131074,16783,0.5,0
262162,8602,0.4,0
262162,8997,0.4,0
262162,18451,0.4,0
262162,35141,0.6,0
262162,40121,0.4,0
262167,310925,0.7,0
262167,40272,0.3,0
262167,52355,0.5,0
262167,85766,0.4,0
393240,16783,0.5,0
393240,53236,0.3,0
393240,56399,0.5,0
131109,19160,0.3,0
131109,21061,0.6,0
131109,46138,0.5,0
131109,49152,0.4,0
131109,54788,0.7,0
131109,57117,0.3,0
131109,57958,0.4,0
131109,102373,0.6,0
131109,110458,0.3,0
131110,8711,0.4,0
131110,102408,0.6,0
131110,124692,0.7,0
131110,317482,0.4,0
131110,14598,0.6,0
131110,16531,0.6,0
131110,28066,0.4,0
131110,31715,0.6,0
131110,31836,0.5,0
131110,35304,0.4,0
131110,35309,0.5,0
131110,39161,0.5,0
131110,39240,0.5,0
131110,44041,0.7,0
131110,44054,0.5,0
131110,48066,0.5,0
131110,56729,0.7,0
131110,57117,0.5,0
131110,60151,0.5,0
131111,14549,0.9,0
131111,14564,0.5,0
131111,14590,0.7,0
131111,14642,0.4,0
131111,16344,0.7,0
131111,16533,0.7,0
131111,20961,0.7,0
131111,31758,0.5,0
131111,33488,0.7,0
131111,34249,0.7,0
131111,34262,0.7,0
131111,35356,0.5,0
131111,37837,0.6,0
131111,44008,0.7,0
131111,54382,0.4,0
131111,57269,0.3,0
131111,104982,0.5,0
131111,106727,0.3,0
131111,114311,0.4,0
131111,116641,0.6,0
131111,117424,0.3,0
131111,133479,0.7,0
131111,158697,0.7,0
131111,189460,0.3,0
131114,14070,0.4,0
131114,14590,0.6,0
131114,14622,0.4,0
131114,16452,0.7,0
131114,16783,0.3,0
131114,43975,0.7,0
131114,56863,0.3,0
131114,65586,0.3,0
131114,383,0.7,0
131120,106520,0.6,0
131120,132503,0.3,0
131120,138981,0.7,0
131120,146634,0.5,0
131120,154180,0.3,0
131120,215630,0.6,0
131120,243887,0.4,0
131120,255742,0.7,0
131120,266467,0.7,0
131120,281615,0.4,0
131120,304225,0.4,0
131120,406559,0.5,0
131120,14589,0.5,0
131120,20974,0.5,0
131120,28066,0.3,0
131120,31836,0.4,0
131120,39240,0.7,0
131120,44032,0.7,0
131120,57958,0.3,0
131120,61443,0.5,0
131120,63724,0.3,0
131120,83184,0.4,0
131120,99142,0.6,0
131120,53312,0.6,0
393267,2055,0.5,0
393267,163253,0.3,0
393267,57924,0.6,0
131123,16531,0.7,0
131123,111006,0.7,0
131123,123493,0.7,0
131123,304233,0.6,0
131123,14598,0.5,0
131123,34262,0.6,0
131123,37526,0.3,0
131123,39161,0.3,0
131123,52355,0.3,0
131123,54788,0.7,0
131123,57958,0.7,0
131123,74453,0.6,0
393295,54039,0.7,0
393295,58028,0.6,0
393295,61476,0.3,0
393309,14590,0.3,0
393309,63253,0.6,0
393309,8806,0.6,0
393324,383,0.7,0
393324,104390,0.4,0
393324,166928,0.3,0
393324,7585,0.5,0
393324,16452,0.3,0
393332,4909,0.5,0
393332,8767,0.3,0
393332,370277,0.4,0
393332,35356,0.4,0
393332,40283,0.4,0
393332,40558,0.6,0
393332,49171,0.3,0
393332,91234,0.4,0
131196,8767,0.3,0
131196,8806,0.5,0
131196,9008,0.5,0
393346,37532,0.3,0
393354,19913,0.9,0
393354,33476,0.6,0
393354,34908,0.3,0
393354,65005,0.3,0
393354,14615,0.3,0
393354,16358,0.6,0
393354,8810,0.5,0
393362,383,0.7,0
393362,16783,0.6,0
393362,19913,0.3,0
393362,57122,0.6,0
262304,240489,0.7,0
262304,312708,0.6,0
262307,30848,0.7,0
262307,40336,0.6,0
262307,54013,0.5,0
262307,74550,0.5,0
262307,86903,0.6,0
262307,383,0.7,0
262307,8767,0.7,0
262307,240489,0.4,0
262309,107723,0.6,0
262309,30231,0.4,0
262309,31443,0.5,0
262309,34808,0.6,0
262309,61318,0.5,0
262316,2055,0.5,0
262316,383,0.3,0
262316,16452,0.5,0
262316,16783,0.3,0
262316,31914,0.6,0
262316,39372,0.4,0
262316,41486,0.6,0
262316,67541,0.3,0
262316,138461,0.3,0
262316,150587,0.5,0
262316,327878,0.4,0
393390,383,0.4,0
393390,16348,0.5,0
393390,14590,0.7,0
393390,31213,0.5,0
262318,33903,0.6,0
262318,46138,0.7,0
262318,8767,0.5,0
131271,16783,0.7,0
131271,46485,0.6,0
131271,51686,0.4,0
131271,56757,0.7,0
131271,58987,0.5,0
131271,86904,0.6,0
131275,14590,0.7,0
262364,16455,0.3,0
262364,27712,0.6,0
262364,38210,0.7,0
262364,58582,0.5,0
262364,75283,0.6,0
262364,206528,0.6,0
